"wage","female","age","educ","exper"
2.200000048,0,25,0,18
3.362499952,1,20,0,13
2.200000048,0,32,2,23
4.025000095,0,34,2,25
2.285714388,0,42,1,34
2.993243217,0,24,3,14
2.025000095,1,53,0,46
2.993243217,0,30,6,17
4.355263233,0,47,1,39
2.381578922,0,52,2,43
1.927631617,0,43,0,36
1.394736886,0,25,4,14
22.32500076,1,33,8,18
2.142857075,0,44,2,35
2.914473772,0,28,2,19
2.445945978,0,27,2,18
0.418918908,1,20,5,8
2.993243217,0,30,3,20
2.914473772,0,55,0,48
0.516666651,1,42,0,35
3.691666603,0,20,0,13
1.681249976,0,27,6,14
2.706249952,1,27,10,10
1.21875,0,20,8,5
1.893749952,0,26,5,14
22.32500076,1,23,13,3
2.962500095,0,35,0,28
0.4375,1,20,1,12
2.6875,0,22,6,9
1.912500024,0,17,6,4
2.8125,0,35,0,28
1.325000048,0,19,5,7
3.237499952,0,34,6,21
1.912500024,0,17,3,7
2.8125,0,29,4,18
2.5,0,35,0,28
1.981250048,1,32,2,23
1.325000048,0,18,6,5
3.087500095,0,30,2,21
3.1875,0,43,0,36
2.9375,0,20,6,7
3.25,0,29,2,20
3.125,0,37,3,27
10.625,1,36,6,23
3,0,39,0,32
35.76666641,1,29,10,12
11.55000019,0,23,10,6
0.8125,1,31,5,19
1.625,0,19,5,7
0.8125,0,33,3,23
2.1875,0,29,4,18
7.333333492,1,31,4,20
0.8125,0,36,4,25
0.8125,0,41,0,34
3.375,0,22,7,8
1.201388836,1,23,5,11
1.875,1,23,10,6
5.9375,0,38,4,27
5.9375,0,32,0,25
2.081249952,0,54,6,41
1.068750024,0,26,2,17
0.949999988,1,43,5,31
0.949999988,1,18,4,7
2.081249952,0,18,3,8
1.125,1,24,9,8
1.081249952,0,23,10,6
1.787500024,0,38,3,28
0.75,0,43,3,33
0.75,0,27,4,16
1.375,1,22,6,9
0.824999988,0,20,8,5
2.40625,1,36,5,24
0.824999988,0,18,7,4
2.75,0,40,4,29
1.375,0,39,7,25
0.268518507,1,41,1,33
0.949999988,1,36,4,25
0.949999988,1,25,4,14
0.625,0,26,4,15
0.949999988,0,17,4,6
0.837499976,1,53,3,43
24.80555534,1,40,12,21
4.428571224,0,42,2,33
1.681249976,0,33,5,21
1.724358916,1,33,8,18
1.833333373,1,20,5,8
8.34375,0,40,5,28
8.34375,0,26,8,11
3.875,1,35,6,22
8.34375,0,37,6,24
3.875,0,29,4,18
8.34375,0,44,4,33
8.34375,0,48,6,35
8.34375,0,33,5,21
3.875,0,34,8,19
3.875,0,32,8,17
4.428571224,0,48,5,36
8.34375,0,23,10,6
3.875,0,19,8,4
4.537499905,0,22,7,8
8.34375,0,33,8,18
8.34375,0,49,2,40
1.924999952,1,36,3,26
3.875,0,16,6,3
3.875,0,43,4,32
1.924999952,1,25,7,11
8.34375,0,35,8,20
3.875,0,44,5,32
8.34375,0,39,5,27
3.875,0,23,9,7
8.34375,0,37,5,25
4.078947544,0,25,5,13
30.65714264,1,32,12,13
6.099999905,1,42,6,29
1.592857122,1,35,10,18
2.200000048,0,47,6,34
5.185714245,0,27,6,14
30.65714264,1,30,12,11
5.185714245,1,34,7,20
9.899999619,1,23,10,6
5.185714245,1,33,8,18
9.899999619,0,53,9,37
9.899999619,1,45,10,28
1.021428585,0,43,3,33
7.550000191,0,36,5,24
4.880000114,1,34,4,23
4.066666603,0,45,0,38
2.037499905,1,36,0,29
3.210526228,0,50,0,43
11.36666679,1,40,4,29
9.105262756,1,32,0,25
3.210526228,0,32,2,23
3.210526228,0,45,3,35
4.066666603,1,42,5,30
3.388888836,0,48,3,38
9.105262756,1,30,0,23
2.125,0,17,5,5
3.049999952,0,37,4,26
3.049999952,0,41,0,34
5.083333492,0,50,0,43
1.629999995,1,40,4,29
9.472222328,1,30,0,23
8.973684311,0,42,0,35
8.973684311,0,59,0,52
8.973684311,0,57,0,50
1.018749952,1,22,3,12
3.210526228,0,26,2,17
3.210526228,0,53,0,46
9.611110687,0,24,8,9
3.34210515,0,54,0,47
2.018749952,0,30,6,17
3.210526228,0,18,0,11
9.105262756,0,22,3,12
10.28947353,1,39,1,31
10.28947353,0,20,8,5
3.210526228,0,36,1,28
4.066666603,0,41,1,33
1.455357194,1,32,3,22
3.049999952,0,21,1,13
3.049999952,0,42,0,35
10.8125,1,25,4,14
3.210526228,0,32,7,18
3.210526228,0,20,5,8
11.36666679,0,46,0,39
11.36666679,0,23,5,11
4.066666603,0,34,4,23
1.358333349,1,30,3,20
3.388888836,0,40,4,29
3.049999952,0,30,4,19
1.325000048,1,22,7,8
1.325000048,0,19,5,7
2.243055582,0,20,5,8
1.072368383,0,22,9,6
3.210526228,0,27,5,15
4.033333302,1,35,6,22
5.166666508,0,35,7,21
1.15322578,1,41,5,29
4.653846264,1,26,6,13
4.537499905,0,54,0,47
8.662500381,1,37,10,20
8.557692528,0,33,6,20
15.39285755,0,29,8,14
3.690476179,0,45,0,38
2.870370388,1,42,6,29
4.078947544,0,25,6,12
4.776315689,0,54,6,41
9.270833015,1,23,9,7
17.625,0,38,8,23
4.776315689,1,40,8,25
5.041666508,1,21,10,4
8.557692528,0,41,3,31
4.033333302,1,27,6,14
4.905405521,0,25,1,17
4.653846264,1,25,9,9
10.19117641,1,31,8,16
4.537499905,0,38,6,25
4.321428776,1,23,8,8
5.41428566,1,42,5,30
0.581081092,1,32,10,15
5.185714245,0,48,1,40
39.51315689,0,32,6,19
2.200000048,0,38,6,25
5.185714245,1,59,5,47
15.9464283,1,58,12,39
17.625,1,34,9,18
5.041666508,1,26,10,9
17.625,1,42,11,24
5.300000191,0,38,1,30
4.537499905,0,34,7,20
4.776315689,1,29,10,12
4.776315689,0,54,6,41
4.189188957,1,45,7,31
3.611111164,0,27,0,20
3.125,0,21,7,7
1.875,1,17,7,3
2.333333254,0,22,6,9
3.4375,0,29,1,21
3.125,0,39,5,27
3.125,0,40,0,33
4.121621609,0,30,0,23
4.290540695,0,34,3,24
1.094594598,0,24,5,12
3.952702761,0,40,2,31
0.621428549,1,50,0,43
3.087837934,0,39,0,32
2.678571463,0,35,0,28
0.297619045,0,17,4,6
1.84523809,0,40,1,32
1.9375,0,42,1,34
2.916666746,0,50,3,40
2.916666746,0,45,0,38
3.1875,0,48,3,38
3.1875,0,27,4,16
2.942708254,0,45,4,34
2.916666746,0,44,3,34
3.388888836,0,31,3,21
2.888888836,0,31,0,24
2.544642925,0,47,0,40
2.035714388,0,29,4,18
2.972222328,0,30,1,22
1.222222209,0,26,1,18
2.1875,0,22,4,11
2.52314806,0,52,0,45
5.6875,0,26,0,19
1.222222209,0,47,5,35
0.893750012,1,21,5,9
5.185714245,0,50,0,43
1.714285731,0,57,0,50
1.285714269,1,44,0,37
3.75,0,39,8,24
3.75,0,56,0,49
1.356250048,1,23,3,13
7.650000095,0,45,1,37
1.893749952,0,23,6,10
5.185714245,0,24,8,9
1.924999952,1,39,6,26
3.571428537,0,39,1,31
1.428571463,0,18,3,8
1.857142806,0,34,6,21
3.87142849,0,35,5,23
3.5,0,39,0,32
2.299999952,0,20,4,9
2.299999952,0,26,2,17
3.5,0,40,0,33
3.5,0,45,4,34
3.5,0,28,1,20
2.299999952,0,25,4,14
3.5,0,32,1,24
3.5,0,41,2,32
1.100000024,0,48,1,40
2.299999952,0,27,2,18
3.549999952,0,26,1,18
3.5,0,29,4,18
3.400000095,0,48,1,40
3.5,0,38,0,31
0.75,0,26,0,19
2.589285612,0,23,4,12
2.589285612,0,26,6,13
3.222222328,0,30,0,23
3.375,0,20,0,13
3.5,0,36,2,27
2,0,31,0,24
3.5,0,25,0,18
3.5,0,47,1,39
3.5,0,36,0,29
3.5,0,38,3,28
3.599999905,0,47,0,40
3.5,0,25,0,18
3.5,0,27,0,20
22.32500076,1,25,12,6
4.537499905,0,28,5,16
1.625,1,46,9,30
4.537499905,0,47,10,30
1.924999952,1,44,7,30
10.56428528,0,36,12,17
0.520833313,1,21,10,4
7.875,0,40,2,31
4.776315689,1,36,3,26
9.147727013,1,34,11,16
4.537499905,0,21,6,8
4.537499905,0,20,6,7
1.924999952,0,53,7,39
4.537499905,1,54,4,43
4.321428776,1,26,7,12
8.25,0,22,10,5
8.662500381,0,52,5,40
4.537499905,1,54,6,41
1.412500024,1,46,2,37
4.537499905,0,43,1,35
4.0625,0,45,0,38
2.706249952,1,44,4,33
0.75,1,21,9,5
4.537499905,1,47,5,35
2.662499905,0,39,6,26
4.537499905,0,48,4,37
4.537499905,0,23,3,13
1.756756783,0,43,6,30
2.291666746,0,55,2,46
6.15625,0,55,5,43
7.581250191,0,33,8,18
2.299999952,0,29,10,12
1.06382978,0,41,7,27
3.421052694,0,25,10,8
4.25,0,25,8,10
2.924999952,0,41,8,26
1.25,0,38,2,29
2.142857075,0,51,6,38
1.837499976,1,49,8,34
2.90625,1,46,9,30
2.03125,0,45,3,35
8.199999809,0,55,4,44
3.571428537,0,59,3,49
5,1,35,9,19
5.342857361,0,43,3,33
6.535714149,0,37,5,25
6.392857075,0,34,9,18
6.535714149,0,26,4,15
5.342857361,0,56,4,45
5.342857361,0,24,2,15
5.342857361,0,29,6,16
5.342857361,0,20,6,7
5.342857361,0,40,6,27
5.385714054,0,33,3,23
12.6785717,0,28,3,18
5.057142735,0,29,5,17
5.342857361,0,25,5,13
0.442857146,0,23,1,15
2.200000048,0,55,3,45
5.342857361,0,18,1,10
5.342857361,0,21,5,9
5.342857361,0,23,6,10
12.88571453,0,23,6,10
5.342857361,0,34,3,24
3.599999905,1,26,1,18
5,0,42,6,29
4.276315689,0,23,1,15
1.25,1,21,2,12
2.631578922,1,24,2,15
2.8125,0,19,3,9
2.575000048,1,45,7,31
9.375,0,32,10,15
2.706249952,0,32,5,20
2.168750048,0,44,5,32
2.03125,0,21,5,9
5.3125,0,33,5,21
3.956249952,0,33,3,23
4.25,0,28,1,20
4.6875,0,30,4,19
5.037499905,0,39,5,27
4.375,0,42,7,28
7,0,30,7,16
1.583333373,0,32,0,25
1.583333373,0,29,3,19
1.583333373,0,37,4,26
0.9375,0,54,0,47
1.354166627,0,18,4,7
1.354166627,0,18,7,4
1.71875,0,31,1,23
2.135416746,0,24,5,12
1.875,0,52,0,45
0.75,1,20,6,7
2.239583254,0,54,0,47
0.625,1,46,0,39
2.135416746,0,39,0,32
2.145833254,0,36,0,29
0.630208313,1,30,3,20
1.927083373,0,58,0,51
2.75,0,53,0,46
1.145833373,0,22,6,9
2.552083254,0,36,1,28
2.942708254,0,53,0,46
2.75,0,24,4,13
0.322916657,0,55,0,48
29.71875,0,38,4,27
3.229166746,0,24,4,13
3.125,0,22,1,14
1.5625,0,48,4,37
3.266666651,1,45,5,33
1.5625,0,36,6,23
2.666666746,0,43,7,29
3,0,27,8,12
0.5,1,31,8,16
2.611111164,0,22,1,14
2.888888836,0,41,1,33
3.4375,0,22,3,12
3.4375,0,37,0,30
3.4375,0,38,0,31
4.875,0,43,1,35
4.875,0,28,3,18
4.5625,0,22,0,15
4.0625,0,47,0,40
4.0625,0,23,2,14
4.0625,0,29,3,19
2.8125,0,25,2,16
2.8125,0,19,1,11
2.3125,0,22,1,14
0.902777791,1,21,1,13
2.125,0,31,3,21
2.1875,0,19,5,7
1.083333373,1,20,7,6
1.416666627,1,20,7,6
5,0,56,0,49
2.142857075,1,23,3,13
5,0,44,0,37
4.8125,0,30,1,22
3.125,0,44,0,37
3.125,0,26,0,19
3.125,0,21,0,14
3.125,0,24,4,13
3.125,0,57,0,50
6.388888836,0,32,4,21
2.922222137,0,47,6,34
5.833333492,0,24,8,9
4.324999809,0,43,6,30
10,0,35,12,16
9.444444656,0,39,6,26
1.877777815,1,28,4,17
1.644444466,0,20,7,6
1.785714269,1,44,6,31
1.811111093,0,44,8,29
4.577777863,0,46,0,39
4.161110878,0,43,0,36
4.254166603,0,43,0,36
13.31111145,0,28,10,11
1.657407403,0,28,6,15
3.777777672,0,46,0,39
2.849999905,0,54,0,47
2.54285717,0,32,1,24
2.220000029,0,24,2,15
0.888888896,1,28,1,20
1.892857194,0,35,0,28
2.285714388,0,37,6,24
2.285714388,0,48,0,41
2.849999905,0,28,0,21
2.470000029,0,40,0,33
1.355555534,1,38,0,31
1.620000005,0,21,0,14
2.470000029,0,55,3,45
2.470000029,0,36,0,29
1.080000043,0,55,0,48
1.714285731,0,29,1,21
1.019999981,0,29,0,22
0.920000017,0,22,0,15
0.366666675,1,22,0,15
1,0,28,0,21
1.183333278,0,30,0,23
0.280000001,1,26,0,19
0.569999993,0,31,0,24
4.099999905,0,52,4,41
3.099999905,0,26,4,15
2.450000048,0,24,0,17
1.620000005,0,60,1,52
1.620000005,0,23,0,16
1.375,1,22,0,15
1.6875,0,21,0,14
1.316666722,0,22,5,10
1.6875,0,25,0,18
0.828125,0,17,1,9
1.450000048,0,43,0,36
2.339999914,0,27,2,18
1.514999986,0,32,5,20
1.446428537,0,23,0,16
1.514999986,0,32,0,25
2.299999952,0,34,3,24
2.674999952,0,26,0,19
2.674999952,0,28,1,20
1.893749952,0,38,3,28
1.643749952,1,38,1,30
1.643749952,1,35,1,27
0.5,1,46,4,35
0.125,1,20,2,11
2.674999952,0,36,0,29
1.643749952,0,32,1,24
1.387500048,0,26,3,16
0.637499988,1,18,0,11
2.924999952,0,36,1,28
1.893749952,1,35,1,27
2.3125,1,39,2,30
1.137500048,1,40,0,33
1.137500048,0,22,4,11
2.125,1,23,3,13
2.674999952,0,57,0,50
2.674999952,1,54,0,47
5.537499905,0,57,0,50
1.143749952,1,42,0,35
2.924999952,0,28,4,17
1.893749952,1,23,5,11
2.0625,1,28,4,17
2.674999952,0,32,0,25
1.28125,0,59,0,52
1.643749952,0,52,0,45
2.377777815,0,35,0,28
2.125,0,29,0,22
1.5,0,20,2,11
6.428571224,1,32,13,12
8.571428299,1,30,13,10
7.21875,0,20,10,3
3.75,0,25,5,13
1.611111164,0,40,0,33
10.828125,1,33,10,16
1.399999976,0,18,4,7
0.961538434,0,52,0,45
0.721153855,0,19,5,7
0.865384638,0,36,0,29
1.555555582,0,36,1,28
1.611111164,0,36,0,29
1.984126925,0,29,6,16
4.111111164,0,42,1,34
1.197916627,0,50,1,42
0.611111104,1,40,1,32
1.055555582,0,31,1,23
1.933333278,0,59,0,52
1.263888836,0,34,0,27
1.176470637,0,29,3,19
0.941176474,0,51,0,44
0.788888872,0,23,2,14
1.208333373,0,60,1,52
1.450000048,0,31,0,24
1.260869622,0,30,0,23
1.234042525,0,55,1,47
1.333333373,0,26,1,18
1.299999952,0,50,2,41
1.799999952,0,55,2,46
1.5,0,25,3,15
1.700000048,0,40,2,31
1.600000024,0,59,0,52
1.25,0,55,1,47
1.799999952,0,49,6,36
1.799999952,0,34,5,22
1.649999976,0,48,3,38
1.399999976,0,38,1,30
1.388888836,0,54,0,47
1.549999952,0,30,3,20
1.611111164,0,32,3,22
1.75,0,34,0,27
1.5,0,48,2,39
1.049999952,0,23,2,14
2.055555582,0,43,2,34
1,0,25,3,15
5.555555344,0,41,6,28
2.777777672,1,42,6,29
3.888888836,0,43,3,33
2.777777672,1,35,8,20
1.111111164,0,23,6,10
6.111111164,0,35,5,23
2.777777672,1,37,7,23
7.222222328,0,32,6,19
4.033333302,1,23,8,8
2.777777672,0,28,7,14
3,0,18,4,7
2.922222137,1,38,5,26
0.833333313,1,47,0,40
3.333333254,1,31,7,17
4.944444656,0,40,7,26
2.666666746,1,32,6,19
3.444444418,1,49,5,37
3.272222281,0,23,5,11
3.111111164,1,36,6,23
4.422222137,1,38,8,23
4.388888836,0,29,10,12
4.855555534,1,23,10,6
4.033333302,1,59,7,45
3.133333445,0,32,8,17
6.838889122,0,35,6,22
5.699999809,1,23,10,6
1.033333302,0,44,6,31
0.783333361,0,33,6,20
6.355555534,0,29,8,14
3.805555582,1,39,8,24
2.543750048,0,54,4,43
9.118749619,1,32,12,13
6.105555534,0,29,6,16
3.299999952,0,31,8,16
1.625,1,32,6,19
3.575000048,0,24,10,7
2.321428537,0,58,2,49
2.743750095,1,48,7,34
2.75,0,29,5,17
2.196969748,0,43,5,31
3.325000048,0,45,3,35
3.5625,1,42,2,33
8.588889122,1,50,6,37
7.84375,1,32,10,15
7.699999809,1,25,10,8
4.724999905,1,44,9,28
3.592592478,0,47,2,38
2.811111212,0,47,0,40
2.907142878,1,34,8,19
3.25,0,39,4,28
2.33571434,1,32,10,15
3.811111212,1,31,9,15
0.174999997,1,35,8,20
7.943749905,0,35,5,23
2.4375,1,29,6,16
2.349999905,0,49,6,36
1.223684192,1,31,10,14
5.949999809,0,45,5,33
3.337500095,0,46,3,36
3.25555563,0,33,10,16
1.924999952,0,44,3,34
2.137500048,0,32,4,21
4.300000191,0,30,3,20
4.033333302,0,28,7,14
2.540983677,0,35,7,21
17.74374962,1,29,0,22
3.065656662,0,29,9,13
6.479729652,0,33,12,14
10.49374962,0,36,8,21
4.343137264,0,44,8,29
26.66477203,0,31,10,14
7.260000229,1,53,8,38
35.66428757,0,27,13,7
13.85999966,0,22,12,3
16.74374962,0,21,10,4
11.55000019,0,26,10,9
6.416666508,0,35,9,19
6.416666508,0,22,8,7
6.416666508,0,18,7,4
4.922222137,0,54,6,41
20.79166603,0,31,10,14
8.766666412,1,29,10,12
2.144444466,1,46,10,29
7.072916508,1,42,10,25
4.069444656,0,25,13,5
3.536458254,1,25,13,5
16.79000092,1,37,10,20
1.992857099,1,39,12,20
14.23571396,1,46,12,27
22.85169411,0,43,12,24
5.358695507,1,39,9,23
9.899999619,1,22,10,5
7.699999809,1,30,10,13
2.792307615,0,28,9,12
7.699999809,0,22,10,5
7.699999809,1,22,12,3
8.590517044,0,39,10,22
7.105555534,1,38,8,23
7.255208492,0,44,10,27
4.041666508,1,42,10,25
12.83333302,1,39,10,22
33.73648834,0,45,13,25
7.699999809,1,33,9,17
5.11046505,1,42,8,27
4.912499905,1,20,10,3
1.328571439,1,31,12,12
4.537499905,1,21,10,4
16.74374962,0,26,13,6
10.49374962,1,30,8,15
7.699999809,1,29,6,16
8.662500381,1,24,10,7
16.74374962,0,40,10,23
8.662500381,1,40,10,23
8.662500381,1,20,10,3
9.433098793,0,46,9,30
8.662500381,0,52,6,39
4.912499905,1,45,9,29
6.743750095,0,50,10,33
1.162500024,1,48,10,31
3.662499905,1,24,10,7
2.980769157,0,41,6,28
6.743750095,0,31,10,14
4.243750095,1,30,10,13
7.993750095,1,27,10,10
9.625,0,55,8,40
7.699999809,1,34,8,19
8.662500381,0,22,10,5
1.787500024,1,33,10,16
5.625,1,42,7,28
4.243750095,0,31,10,14
12.45625019,0,51,13,31
3.662499905,0,57,7,43
2.020833254,0,31,7,17
4.715277672,1,26,10,9
4.912499905,0,31,10,14
1.162500024,1,29,12,10
4.949999809,0,50,6,37
3.630000114,1,48,7,34
13.125,0,34,10,17
4.375,1,32,10,15
7.867021084,0,28,8,13
5.493750095,1,29,12,10
16.74374962,0,36,8,21
16.74374962,1,31,8,16
8.662500381,0,39,8,24
10.67261887,0,30,8,15
1.660714269,1,30,10,13
17.47777748,0,42,6,29
18.60416603,1,52,11,34
11.16250038,0,22,12,3
18.60416603,0,28,12,9
8.662500381,0,34,10,17
4.537499905,1,28,7,14
7.75,0,34,10,17
3.930000067,1,31,8,16
1.833333373,1,35,10,18
7.416666508,0,44,7,30
6.458333492,0,22,6,9
9.088889122,0,26,8,11
10.9795084,0,36,9,20
7.761627674,1,42,6,29
1.681249976,0,19,6,6
1.681249976,0,23,6,10
14.88333321,0,36,10,19
8.662500381,1,33,9,17
5.297618866,0,44,8,29
10.21428585,1,39,9,23
3.444444418,1,17,7,3
3.444444418,1,38,7,24
16.74374962,0,29,9,13
7.833333492,1,24,10,7
19.66250038,0,31,10,14
8.725000381,1,30,9,14
3.522727251,1,34,6,21
7.585227489,1,31,8,16
7.699999809,0,24,10,7
6.1875,0,28,10,11
6.1875,0,22,10,5
4.537499905,1,23,10,6
8.662500381,0,40,8,25
8.662500381,1,38,10,21
3.78125,1,31,10,14
3.875,0,33,8,18
4.033333302,1,37,6,24
7.532608509,0,53,9,37
11.28750038,0,32,11,14
9.494444847,1,34,11,16
7.699999809,0,23,10,6
4.033333302,1,20,10,3
16.74374962,0,30,8,15
9.625,1,32,10,15
13.66836739,0,29,10,12
7.092857361,0,34,8,19
4.949999809,1,35,8,20
2.160714388,0,31,10,14
18.75,0,39,10,22
16.74374962,1,43,13,23
3.111111164,0,46,4,35
8.427778244,0,44,10,27
3.333333254,1,40,12,21
1.578125,0,42,3,32
3.25,1,39,4,28
0.729166687,0,40,4,29
1.09375,0,42,0,35
1.302083373,0,42,0,35
1.6953125,1,36,3,26
1.119791627,0,34,4,23
10.625,0,17,5,5
1.197916627,0,26,6,13
1.197916627,0,44,1,36
0.5625,1,43,0,36
1.041666627,0,21,3,11
0.791666687,1,21,4,10
1.041666627,0,22,3,12
1.041666627,0,19,5,7
0.989583313,0,24,1,16
1.944444418,0,59,0,52
0.9375,0,54,0,47
1.348958373,0,29,0,22
1.619791627,0,47,2,38
1.578125,0,33,0,26
5.75,1,26,2,17
1.372448921,1,58,0,51
1.263888836,0,28,7,14
4.979166508,0,23,9,7
1.333333373,1,21,10,4
1.827777743,1,42,8,27
1.827777743,0,17,6,4
4.428571224,1,38,8,23
2.026315689,0,34,6,21
0.51111114,0,34,1,26
0.487500012,0,29,8,14
2.471428633,0,25,12,6
3.32857132,1,30,12,11
3.685714245,1,30,12,11
1.601190448,0,48,8,33
4.401785851,0,36,3,26
1.71875,0,39,5,27
3.205357075,0,44,2,35
1.494444489,0,40,6,27
0.893750012,0,47,6,34
5.142857075,1,33,9,17
2.200000048,0,56,5,44
2.200000048,0,26,3,16
0.893750012,0,14,3,4
2.408163309,0,36,3,26
2.099999905,0,39,1,31
1.924999952,1,22,10,5
3.163265228,0,45,4,34
2.234375,0,29,6,16
2.359375,0,49,1,41
1.494444489,0,54,3,44
1.924999952,0,39,0,32
1.222727299,0,24,8,9
1.494444489,0,50,4,39
4.537499905,0,28,0,21
1.372448921,0,18,2,9
1.494444489,0,26,5,14
4.033333302,0,30,5,18
1.021428585,0,32,0,25
9.912500381,1,40,10,23
1.455555558,1,38,7,24
7.811110973,0,37,6,24
1.202380896,1,52,7,38
2.037499905,0,39,0,32
4.537499905,0,39,0,32
4.537499905,0,43,0,36
4.537499905,0,50,6,37
1.681249976,0,48,6,35
2.044444561,0,30,10,13
5.625,0,55,5,43
1.857142806,1,43,8,28
5.287499905,1,38,8,23
1.625,1,30,6,17
8.662500381,0,55,0,48
0.794444442,1,32,10,15
4.537499905,0,29,10,12
8.662500381,1,48,12,29
3.241071463,0,21,8,6
8.662500381,1,29,10,12
4.537499905,0,55,5,43
3.125,0,56,4,45
41.60833359,0,37,13,17
8.662500381,0,48,5,36
4.537499905,1,47,5,35
9.899999619,0,23,13,3
6.929999828,1,26,10,9
11.37857151,0,34,10,17
1.711111069,0,40,3,30
1.571428537,0,57,3,47
8.662500381,0,27,10,10
7.699999809,0,35,6,22
4.033333302,0,56,0,49
1.711111069,0,35,4,24
0.3125,0,26,1,18
0.78125,0,42,4,31
1.893749952,0,48,0,41
0.4375,0,24,0,17
1.950000048,0,37,0,30
1.345000029,0,31,3,21
1.681249976,1,29,3,19
2.4375,0,51,0,44
1.893749952,1,52,0,45
1.345000029,0,44,1,36
1.345000029,0,23,4,12
1.345000029,0,23,7,9
1.345000029,0,18,4,7
1.445833325,0,46,2,37
1.083333373,0,34,0,27
1.345000029,0,49,5,37
1.345000029,0,21,4,10
1.345000029,0,23,4,12
1.307291627,0,24,1,16
1.672727227,0,40,2,31
1.477272749,0,23,7,9
1.625,0,30,0,23
0.975000024,0,30,3,20
0.3125,0,25,0,18
3.099999905,0,23,2,14
1.477272749,0,23,6,10
3.099999905,0,45,0,38
1.345000029,0,21,0,14
1.514999986,0,19,2,10
3.099999905,0,30,3,20
1.125,0,59,0,52
1.681249976,1,56,0,49
1.40625,0,33,0,26
7.5,0,47,5,35
0.226315796,1,23,3,13
0.223684207,1,20,6,7
1.494444489,0,26,1,18
3.78125,0,23,7,9
0.9375,1,52,4,41
2.5,0,40,3,30
7.577777863,0,31,3,21
4.033333302,0,22,3,12
3.5,0,26,5,14
1.711111069,0,35,0,28
4.653846264,0,30,6,17
1.762500048,1,23,7,9
3.974359035,1,27,6,14
4.033333302,0,54,0,47
4.033333302,0,54,0,47
1.5090909,0,53,0,46
4.033333302,0,22,4,11
1.5,1,20,5,8
1.049999952,0,18,3,8
2.692857027,1,23,4,12
1.5,1,25,0,18
0.909090936,0,49,0,42
2.692857027,1,45,1,37
2.039999962,0,40,0,33
1.345000029,0,19,2,10
1.356250048,0,17,3,7
1.440909147,0,28,3,18
2.039999962,0,46,0,39
1.466216207,1,15,0,8
2.081249952,1,27,2,18
1.25,1,32,2,23
2.487499952,0,50,0,43
2.21875,0,19,1,11
0.426470578,0,34,0,27
0.772727251,0,42,0,35
0.961111128,1,36,0,29
0.961111128,1,15,3,5
1.539999962,0,22,1,14
0.725000024,0,32,0,25
0.483333319,1,30,0,23
4.65625,0,29,0,22
4.65625,0,29,2,20
4.6875,0,41,0,34
1.5,0,26,1,18
2.5,0,25,1,17
1.713636398,0,23,0,16
1.350000024,1,26,3,16
0.714999974,0,21,4,10
1.713636398,0,23,5,11
1.713636398,0,19,4,8
0.975000024,1,15,4,4
5,0,40,3,30
2.708333254,0,18,6,5
1.924999952,1,21,10,4
4.375,1,24,7,10
1.924999952,0,35,6,22
3.4375,1,25,8,10
1.75,0,38,5,26
1.354166627,0,24,3,14
8.34375,0,38,0,31
1.681249976,0,29,1,21
1.681249976,0,25,1,17
3.875,0,32,0,25
1.333333373,0,20,1,12
3.125,0,30,8,15
5.6875,0,46,6,33
6.5,0,47,8,32
4.395833492,1,48,8,33
2.306818247,1,26,7,12
4.081632614,0,26,5,14
4.033333302,0,53,1,45
4.211111069,1,23,7,9
4.211111069,1,19,7,5
7.977777958,0,43,4,32
3.125,0,28,0,21
15.9464283,1,33,10,16
0.4909091,0,41,6,28
7.3125,1,20,10,3
3.662499905,0,28,5,16
1.875,1,31,1,23
2.1875,1,24,6,11
6.675000191,0,39,4,28
1.345000029,0,19,7,5
4.033333302,1,20,7,6
8.662500381,0,24,10,7
5.5625,0,42,5,30
4.033333302,0,53,2,44
4.033333302,0,42,3,32
6.675000191,0,24,10,7
5.418749809,0,38,6,25
8.578125,0,32,3,22
0.883333325,1,43,7,29
6.25,1,31,10,14
8.175000191,0,35,0,28
7.106249809,0,29,0,22
6.637499809,0,24,4,13
7.056250095,0,31,0,24
7.106249809,0,35,0,28
1.331249952,0,53,0,46
7.143750191,0,31,0,24
6.599999905,0,44,6,31
1.9375,0,27,3,17
0.400000006,0,19,1,11
1.118749976,0,25,0,18
0.612500012,0,16,1,8
5.25,0,45,1,37
1.118749976,0,55,0,48
1.168750048,0,22,0,15
5.044444561,0,25,0,18
4.127777576,0,20,2,11
5.675000191,0,41,0,34
1.924999952,0,19,4,8
1.924999952,0,18,6,5
3.825000048,0,37,0,30
4.762499809,0,27,6,14
4.762499809,0,31,7,17
4.724999905,0,28,9,12
4.762499809,0,37,0,30
4.762499809,0,27,6,14
4.233333111,0,36,5,24
4.762499809,0,53,2,44
4.233333111,0,38,8,23
2.792307615,0,41,4,30
8.662500381,0,26,6,13
1.5625,0,46,0,39
1.489583373,0,48,0,41
1.283333302,0,26,0,19
1.711111069,0,60,0,53
3.444444418,0,35,2,26
5,0,41,4,30
1.924999952,1,32,4,21
1.924999952,0,25,1,17
2.111111164,1,32,6,19
4.010416508,0,23,8,8
3.78125,1,26,10,9
4.537499905,1,38,8,23
3.955555439,0,53,8,38
2.3125,1,48,6,35
5.581250191,1,44,4,33
4.477777958,1,40,6,27
