"id","year","animal","place","state","numAttacks","Duration","Affected"
1556,2015,"Raccoon","Pugwash","NS",1,303,5497
1557,2015,"Squirrel","Pinckney","MI",1,0,3900
1558,2015,"Squirrel","Durhan","NC",1,0,3800
1559,2015,"Squirrel","Franlin","LA",1,0,0
1560,2015,"Bird","Kißlegg",NA,1,90,0
1561,2015,"Squirrel","Post Falls","ID",1,44,2566
1562,2015,"Squirrel","Belingham","WA",1,180,2530
1563,2015,"Squirrel","Guaymas","Sonoro",1,30,0
1564,2015,"Squirrel","Portland","ME",1,0,0
1565,2015,"Snake","Nashville","TN",1,0,0
1566,2015,"Raccoon","Adams","MA",1,105,18171
1567,2015,"Raccoon","Hanover","PA",1,220,5400
1568,2015,"Squirrel","West Hempfield","PA",1,210,2471
1569,2015,"Bat","Calala","NSW",1,0,1260
1570,2015,"Bird","South Dennis","MA",1,0,0
1571,2015,"Squirrel","Welch","WV",1,120,3000
1572,2015,"Bird","Waikato",NA,1,120,29000
1573,2015,"Squirrel","Massillon","OH",1,90,1900
1574,2015,"Unknown","Portland","ME",1,150,2546
1575,2015,"Unknown","Sandwich","MA",1,0,1200
1576,2015,"Squirrel","Varzy","Nièvre",1,180,70
1577,2015,"Squirrel","Bartlesville","OK",1,60,0
1578,2015,"Rat","Hannover","DEC",1,45,0
1579,2015,"Bird","Chaska","MN",1,0,0
1580,2015,"Raccoon","Coeur d'Alene","ID",1,0,0
1581,2015,"Bird","Fargo","ND",1,0,4000
1582,2015,"Unknown","Tunkhannock","PA",1,0,1200
1583,2015,"Squirrel","Saline","MI",1,0,0
1584,2015,"Squirrel","Winnipeg","MB",1,45,0
1585,2015,"Bird","Rockford","IL",1,60,2400
1586,2015,"Bird","Brainerd","MN",1,0,0
1587,2015,"Bird","Casa Grande","AZ",1,60,0
1588,2015,"Bird","Laramie","WY",1,450,7600
1589,2015,"Squirrel","Champaign","IL",1,11,1741
1590,2015,"Bird","Stow","OH",1,234,1572
1591,2015,"Raccoon","Cleveland","OH",1,0,5000
1592,2015,"Beaver","Ludlow","ME",1,780,2500
1593,2015,"Squirrel","Rovaniemi",NA,1,20,920
1594,2015,"Squirrel","Richmond","VA",1,4320,200
1595,2015,"Raccoon","Lincoln","NE",1,0,4800
1596,2015,"Bird","West Kelowna","BC",1,0,300
1597,2015,"Squirrel","Ames","IA",1,90,90
1598,2015,"Squirrel","Abilene","TX",1,0,0
1599,2015,"Unknown","St George","UT",1,45,7800
1600,2015,"Squirrel","Corpus Christi","TX",1,0,2000
1601,2015,"Squirrel","Madison","AL",1,45,0
1602,2015,"Unknown","Klamath Falls","OR",1,309,3600
1603,2015,"Squirrel","Zumbro Falls","MN",1,341,657
1604,2015,"Squirrel","Chicago","IL",1,0,0
1605,2015,"Cat","Grants Pass","OR",1,0,0
1606,2015,"Bird","Lampass","TX",1,0,0
1607,2015,"Bird","Avelin",NA,1,330,0
1608,2015,"Caterpillar","Liberty","TX",1,0,0
1609,2015,"Bird","Iksan",NA,1,90,0
1610,2015,"Monkey","Varanasi","Uttar Pradesh",1,0,0
1611,2015,"Squirrel","Lafayette","IN",1,0,1500
1612,2015,"Raccoon","Orono","ME",1,180,0
1613,2015,"Squirrel","Fort Wayne","IN",1,95,5000
1614,2015,"Bird","Belfast",NA,1,0,850
1615,2015,"Squirrel","Huntsville","AL",1,70,0
1616,2015,"Bird","Newtownards",NA,1,0,850
1617,2015,"Squirrel","Gloucester","MA",1,60,0
1618,2015,"Bird","Eagle","ID",1,0,30000
1619,2015,"Squirrel","Santa Clara","CA",1,180,5420
1620,2015,"Bird","Wapiti","WY",1,180,664
1621,2015,"Bird","Fredericton","NB",1,0,900
1622,2015,"Bird","Eteignieres",NA,1,0,1200
1623,2015,"Raccoon","Richmond","IN",1,49,0
1624,2015,"Bird","Boise","ID",1,0,0
1625,2015,"Squirrel","Knoxville","IA",1,0,0
1626,2015,"Unknown","South Bend","OR",1,180,8600
1627,2015,"Bird","Payson","AZ",1,4,0
1628,2015,"Squirrel","Emporia","KS",1,0,0
1629,2015,"Rat","Lakeview","IL",1,500,1600
1630,2015,"Squirrel","Sioux City","IA",1,0,8
1631,2015,"Squirrel","Albert Lee","MN",1,0,0
1632,2015,"Marten","Aarburg","Aargau",1,8,0
1633,2015,"Squirrel","Wichita","KS",1,0,2
1634,2015,"Raccoon","St Augustine","FL",1,0,0
1635,2015,"Bird","Mannheim","Baden-Württemberg",1,0,0
1636,2015,"Marten","Durlach","Karlsruhe",1,20,0
1637,2015,"Marten","Rudolstadt","Thuringia",1,0,0
1638,2015,"Squirrel","Indianapolis","IN",1,0,0
1639,2015,"Squirrel","Staten Island","NY",1,405,0
1640,2015,"Bird","Midland","WA",1,0,3300
1641,2015,"Bird","Lac La Biche County","AL",1,370,2800
1642,2015,"Bird","Wicomico County","DE",1,0,0
1643,2015,"Squirrel","Croydon",NA,1,45,1
1644,2015,"Bird","Altha","FL",1,0,3500
1645,2015,"Squirrel","Sequin","TX",1,0,0
1646,2015,"Squirrel","Graham","NC",1,120,2754
1647,2015,"Unknown","Las Vegas","NV",1,0,0
1648,2015,"Bird","Kappelrodeck",NA,1,0,0
1649,2015,"Bird","Valrico","FL",1,0,2000
1650,2015,"Bird","Puerto Aysén",NA,1,0,0
1651,2015,"Animal","Las Vegas","NV",1,0,906
1652,2015,"Rat","Burleson","TX",1,45,0
1653,2015,"Bird","Los Angeles","CA",1,0,0
1654,2015,"Bird","Silver Beach","NY",1,75,1274
1655,2015,"Bird","San Marcos","TX",1,0,0
1656,2015,"Squirrel","Charleston","SC",1,0,0
1657,2015,"Squirrel","Goderich","ON",1,20,0
1658,2015,"Squirrel","Cape Fair","MO",1,0,0
1659,2015,"Bird","Chur",NA,1,210,0
1660,2015,"Bird","Greenwich","CT",1,96,1595
1661,2015,"Bird","Visalia","CA",1,1155,700
1662,2015,"Squirrel","Biddeford","ME",1,0,0
1663,2015,"Bird","Welcome Bay",NA,1,0,0
1664,2015,"Bird","Meadowood","BC",1,0,0
1665,2015,"Bird","Halifax","NS",1,0,2341
1666,2015,"Bird","Meadowood","BC",1,0,0
1667,2015,"Squirrel","Kansas City","MO",1,0,8200
1668,2015,"Squirrel","Bryan","OH",1,0,0
1669,2015,"Squirrel","Newhall","CA",1,0,2600
1670,2015,"Eagle","Getaldton","WA",1,900,2000
1671,2015,"Bird","Meadowood","BC",1,0,14
1672,2015,"Unknown","Cincinnati","OH",1,195,4500
1673,2015,"Squirrel","Lawrence","KS",1,30,27
1674,2015,"Rat","Bowling Green","KY",1,0,1
1675,2015,"Shark","Con Son",NA,1,0,0
1676,2015,"Bird","Pocatello","ID",1,93,1049
1677,2015,"Bird","Gatton","QLD",1,120,1000
1678,2015,"Animal","San Gabriel","CA",1,598,16
1679,2014,"Squirrel","Histon",NA,1,0,0
1680,2014,"Raccoon","Bryan","TX",1,0,0
1681,2014,"Squirrel","Pasco","PA",1,0,200
1682,2014,"Squirrel","Tampa","FL",1,0,3500
1683,2014,"Squirrel","Lebanon","MO",1,0,0
1684,2014,"Squirrel","Lewiston","ME",1,0,0
1685,2014,"Squirrel","Payson","AZ",1,540,0
1686,2014,"Raccoon","Woodbridge","VA",1,60,8000
1687,2014,"Squirrel","Redding","CA",1,120,3200
1688,2014,"Squirrel","Charlestown","RI",1,0,0
1689,2014,"Squirrel","South Bend","IN",1,105,1500
1690,2014,"Raccoon","Jersey City","NJ",1,0,0
1691,2014,"Squirrel","Alcoa","TN",1,40,6218
1692,2014,"Squirrel","Montgomery","AL",1,120,1870
1693,2014,"Bird","Bullhead City","AZ",1,94,9747
1694,2014,"Bird","Seattle","WA",1,0,9700
1695,2014,"Squirrel","Tulsa","OK",1,90,6000
1696,2014,"Squirrel","Tampa","FL",1,105,7000
1697,2014,"Squirrel","Tampa","FL",1,45,7000
1698,2014,"Squirrel","Stillwater","OK",1,0,0
1699,2014,"Squirrel","Claremore","OK",1,90,2000
1700,2014,"Squirrel","Oakwood","OH",1,65,308
1701,2014,"Raccoon","Springfield","OH",1,60,3300
1702,2014,"Bird","Revelstoke","BC",1,0,0
1703,2014,"Squirrel","Dennison","TX",1,30,0
1704,2014,"Squirrel","Tyler","TX",1,0,241
1705,2014,"Unknown","Hope","AR",1,45,0
1706,2014,"Squirrel","Cincinnati","OH",1,0,0
1707,2014,"Squirrel","Cupertino","CA",1,80,1890
1708,2014,"Squirrel","Farmington","MO",1,0,0
1709,2014,"Squirrel","Lexington","TX",1,0,0
1710,2014,"Squirrel","West Liberty","IA",1,0,0
1711,2014,"Bird","Imperial Valley","CA",1,0,0
1712,2014,"Squirrel","Moscow","ID",1,120,0
1713,2014,"Bird","Emmingen-Liptingen",NA,1,20,0
1714,2014,"Fox","St. George","UT",1,30,0
1715,2014,"Bird","Pacifica","CA",1,98,1700
1716,2014,"Bird","Pacifica","CA",1,98,1118
1717,2014,"Bird","Ketchikan","AK",1,120,0
1718,2014,"Squirrel","Fort Atkinson","WI",1,1,0
1719,2014,"Squirrel","West Liberty","IA",1,105,0
1720,2014,"Squirrel","Saginaw Township","MI",1,160,0
1721,2014,"Bird","Elgin","Moray",1,180,3500
1722,2014,"Deer","Haverhill","MA",1,120,400
1723,2014,"Squirrel","Archer City","TX",1,0,1400
1724,2014,"Bird","New Braunfels","TX",1,165,700
1725,2014,"Bird","Ketchikan","AK",1,0,0
1726,2014,"Beaver","Kulmbach",NA,1,180,3500
1727,2014,"Squirrel","Oklahoma City","OK",1,60,1300
1728,2014,"Bird","Los Angeles","CA",1,0,14800
1729,2014,"Squirrel","Joplin","MO",1,0,500
1730,2014,"Bird","North Rockhampton","QLD",1,50,386
1731,2014,"BIRD","Clay County","FL",1,0,0
1732,2014,"Bird","Shelbyville","IN",1,310,1700
1733,2014,"Cat","Chiclayo",NA,1,257,300
1734,2014,"Squirrel","Lewiston","ME",1,60,6200
1735,2014,"Bird","Fredericton","NB",1,0,3700
1736,2014,"Squirrel","Emporia","KS",1,70,3060
1737,2014,"Unknown","Bryan","OH",1,90,2200
1738,2014,"Squirrel","Brattleboro","VT",1,130,200
1739,2014,"Squirrel","Muskegon","MI",1,0,3400
1740,2014,"Squirrel","Muskegon","MI",1,0,3375
1741,2014,"Bird","Mudgee","NSW",1,0,1600
1742,2014,"Squirrel","Mason City","IA",1,30,1000
1743,2014,"Squirrel","Nashville","TN",1,0,0
1744,2014,"Rat","Lage","North Rhine-Westphalia",1,213,0
1745,2014,"Squirrel","Pueblo","CO",1,120,4000
1746,2014,"Squirrel","Northampton","MA",1,90,5400
1747,2014,"Raccoon","Durango","CO",1,90,450
1748,2014,"Squirrel","Seymour","IN",1,30,0
1749,2014,"Cat","Errekalde","Bilbao",1,0,12000
1750,2014,"Squirrel","Stow","OH",1,60,1826
1751,2014,"Squirrel","Providence","RI",1,105,4500
1752,2014,"Squirrel","Shasta County","CA",1,0,1905
1753,2014,"Bird","Willow","AK",1,82,3700
1754,2014,"Squirrel","Warren County","IL",1,0,2350
1755,2014,"Beaver","Willow","AK",1,60,12
1756,2014,"Squirrel","Rancho Cordova","CA",1,0,0
1757,2014,"Bird","Gorey","County Wexford",1,60,0
1758,2014,"Squirrel","Luverne","AL",1,0,0
1759,2014,"Snake","Kettering","OH",1,0,6928
1760,2014,"Squirrel","Moscow","ID",1,0,0
1761,2014,"Bird","Gemeinden Arisdorf, Magden, Olsberg und Rheinfelde","DECH",1,0,0
1762,2014,"Squirrel","Pullman","WA",1,60,300
1763,2014,"Squirrel","Grand Haven","MI",1,15,1
1764,2014,"Squirrel","Faribault","MN",1,120,1831
1765,2014,"Fox","St. George","UT",1,45,8000
1766,2014,"Rat","Tumbes",NA,1,180,0
1767,2014,"Squirrel","Calloway County","KY",1,0,0
1768,2014,"Bird","Omagh","NI",1,55,5000
1769,2014,"Squirrel","McComb","OH",1,411,1200
1770,2014,"Raccoon","Philadelphia","PA",1,0,0
1771,2014,"Squirrel","North Royalton","OH",1,90,8000
1772,2014,"Chicken","Lihue","HI",1,68,13000
1773,2014,"Squirrel","Hudson","NY",1,90,3787
1774,2014,"Squirrel","Hutchinson","KS",1,0,1000
1775,2014,"Squirrel","Pierre","SD",1,60,0
1776,2014,"Bird","Ft. Myers","FL",1,0,6000
1777,2014,"Squirrel","Stratford","ON",1,16,6700
1778,2014,"Squirrel","Englewood","OH",1,0,5200
1779,2014,"Raccoon","Lexington","KY",1,0,3186
1780,2014,"Squirrel","West Memphis","TN",1,30,0
1781,2014,"Squirrel","Long View","WA",1,470,0
1782,2014,"Squirrel","Stratford","ON",1,0,6700
1783,2014,"Bird","Bend","OR",1,30,5150
1784,2014,"Squirrel","Redding","CA",1,0,1000
1785,2014,"Squirrel","Marietta","WV",1,60,270
1786,2014,"Squirrel","Champaign County","OH",1,629,5200
1787,2014,"Squirrel","Marrieta","GA",1,60,270
1788,2014,"Bird","La Plata","CO",1,100,626
1789,2014,"Bird","Livingston","MT",1,120,600
1790,2014,"Bird","St. Helens","OR",1,125,1300
1791,2014,"Squirrel","Edmonds","WA",1,120,2600
1792,2014,"Squirrel","Omaha","NE",1,60,1800
1793,2014,"Squirrel","Portage la Prairie","MB",1,150,1500
1794,2014,"Bird","Fife","SC",1,112,0
1795,2014,"Bird","Echauffour",NA,1,300,660
1796,2014,"Squirrel","Torrington","WY",1,0,0
1797,2014,"Snake","Benin City",NA,1,0,0
1798,2014,"Squirrel","La Grande","OR",1,0,160
1799,2014,"Squirrel","North Haven","CT",1,40,153
1800,2014,"Squirrel","Rock Hill","SC",1,0,0
1801,2014,"Squirrel","Sparta","NJ",1,0,0
1802,2014,"Squirrel","Siloam Spring","AR",1,0,1800
1803,2014,"Squirrel","Beaumont","TX",1,90,3130
1804,2014,"Monkey","Livingstone",NA,1,120,0
1805,2014,"Bird","Concord","NH",1,195,11000
1806,2014,"Squirrel","Manchester","CT",1,120,230
1807,2014,"Rat","Bad Bentheim",NA,1,40,0
1808,2014,"Squirrel","Beaverton","OR",1,0,8000
1809,2014,"Marten","Ratzersdorf",NA,1,0,3000
1810,2014,"Squirrel","Hillsboro","OR",1,105,8000
1811,2014,"Bird","Pocatello","ID",1,30,2370
1812,2014,"Squirrel","Petersburg","VA",1,0,5000
1813,2014,"Unknown","Oxnard","CA",1,0,0
1814,2014,"Squirrel","Newnan","GA",1,67,330
1815,2014,"Squirrel","Mountain View","CA",1,0,2900
1816,2014,"Bird","Bellflower","CA",1,65,18000
1817,2014,"Snake","Shimonoseki","Yamaguchi Prefecture",1,0,4900
1818,2014,"Bird","Fairbanks","AK",1,60,1300
1819,2014,"Squirrel","Marquette","MI",1,0,0
1820,2014,"Beaver","Kulmbach","Bavaria",1,180,3500
1821,2014,"Cat","Bocholt",NA,1,0,0
1822,2014,"Squirrel","Fargo","ND",1,0,400
1823,2014,"Bird","St. Johns","NF",1,30,2000
1824,2014,"Bird","Big Sky","MT",1,0,0
1825,2014,"Bird","Masterton",NA,1,0,38000
1826,2014,"Bird","Masterton",NA,1,120,38000
1827,2014,"Squirrel","Stillwater","OK",1,0,0
1828,2014,"Rodent","Renton","WA",1,0,0
1829,2014,"Squirrel","Kittanning","PA",1,43,7300
1830,2014,"Bird","Lewiston","ID",1,0,2000
1831,2014,"Possum","Melbourne",NA,1,0,1
1832,2014,"Squirrel","Tulsa","OK",1,0,1400
1833,2014,"Cat","Wilmington","NC",1,0,6200
1834,2014,"Bird","Hudson","WI",1,50,6333
1835,2014,"Eagle","Seattle","WA",1,0,0
1836,2014,"Squirrel","Hannibal","MO",1,29,0
1837,2014,"Eagle","Ketchikan","AK",1,0,0
1838,2014,"Bird","Seattle","WA",1,0,90
1839,2014,"Squirrel","Bellevue","WA",1,170,2700
1840,2014,"Squirrel","Lumberton","NC",1,60,2000
1841,2014,"Bird","Conway","AR",1,0,0
1842,2014,"Snake","Apex","NC",1,0,0
1843,2014,"Squirrel","Enid","OK",1,90,1500
1844,2014,"Snake","Jacksonville","FL",1,0,839
1845,2014,"Squirrel","Collinsville","PA",1,66,51
1846,2014,"Snake","Jacksonville","FL",1,0,0
1847,2014,"Bird","Merivale",NA,1,270,80
1848,2014,"Squirrel","Walla Walla","WA",1,0,46
1849,2014,"Bird","Middletown","PA",1,0,0
1850,2014,"Snake","Horrey County","SC",1,60,2000
1851,2014,"Squirrel","Rocky Mount","NC",1,0,0
1852,2014,"Squirrel","Leatherhead","London",1,0,0
1853,2014,"Bird","Lahanton","NV",1,60,0
1854,2014,"Unknown","Calgary","AB",1,0,0
1855,2014,"Squirrel","Nebraska City","NE",1,0,0
1856,2014,"Snake","Djursland","Syddjurs",1,0,0
1857,2014,"Squirrel","Beaverton","OR",1,105,8000
1858,2014,"Squirrel","Elkhart","IN",1,0,4200
1859,2014,"Bird","Tiffin","OH",1,120,4000
1860,2014,"Bird","Rock Springs","WY",1,180,23
1861,2014,"Squirrel","Hillsboro","OR",1,0,0
1862,2014,"Bird","Seattle","WA",1,90,0
1863,2014,"Squirrel","Portland","OR",1,120,8000
1864,2014,"Squirrel","St. Joseph","MI",1,0,4334
1865,2014,"Squirrel","Springfield","IL",1,43,40
1866,2014,"Mouse","Salzburg",NA,1,0,0
1867,2014,"Squirrel","Grand Rapids","MI",1,180,2144
1868,2014,"Squirrel","Sparks","NV",1,83,1345
1869,2014,"Bird","Seattle","WA",1,74,0
1870,2014,"Squirrel","Washington County","OR",1,110,10000
1871,2014,"Bird","Las Cruces","NM",1,20,7000
1872,2014,"Squirrel","Beaverton","OR",1,200,9600
1873,2014,"Squirrel","Logan","OH",1,0,3200
1874,2014,"Bird","Montgomery","NY",1,0,35
1875,2014,"Squirrel","York","PA",1,0,7000
1876,2014,"Raccoon","Centerville","IA",1,120,2940
1877,2014,"Bird","Ibach","Schwyz",1,10,0
1878,2014,"Bird","Charleston","WV",1,150,0
1879,2014,"Squirrel","Holland","MI",1,0,0
1880,2014,"Bird","Campeche","Campeche",1,0,0
1881,2014,"Squirrel","Carthage","NY",1,30,0
1882,2014,"Bird","Antioch","CA",1,60,4700
1883,2014,"Squirrel","Fredericton","NB",1,0,0
1884,2014,"Bird","Jackson","MO",1,390,4000
1885,2014,"Squirrel","Shasta Lake","CA",1,30,698
1886,2014,"Squirrel","Pittsfield","MI",1,180,141
1887,2014,"Bird","Illerkirchberg","Baden-Württemberg",1,150,0
1888,2014,"Squirrel","Patchogue","NY",1,0,0
1889,2014,"Squirrel","Grand Rapids","MI",1,0,4535
1890,2014,"Squirrel","Aberdeen","MI",1,0,4185
1891,2014,"Bird","Ketchikan","AK",1,105,0
1892,2014,"Snake","Myersville","MD",1,330,2800
1893,2014,"Unknown","Shrevesport","LA",1,60,0
1894,2014,"Raccoon","Fort Erie","ON",1,0,0
1895,2014,"Snake","Sallisaw","OK",1,20,0
1896,2014,"Bird","Medicine Hat","AB",1,0,1700
1897,2014,"Bird","Stockton","CA",1,140,1350
1898,2014,"Squirrel","State College","PA",1,0,133
1899,2014,"Squirrel","Anchorage","AK",1,0,10020
1900,2014,"Unknown","Kelowna","BC",1,135,1000
1901,2014,"Squirrel","Mountain View","CA",1,0,9000
1902,2014,"Raccoon","Muskegon","MI",1,0,3600
1903,2014,"Bird","Sherwood","OR",1,0,0
1904,2014,"Squirrel","Sherwood","OR",1,330,10000
1905,2014,"Squirrel","Wilmington","NC",1,0,10000
1906,2014,"Squirrel","Bend","OR",1,95,5100
1907,2014,"Squirrel","Coloma","MI",1,0,600
1908,2014,"Bird","Fredericton","NB",1,0,0
1909,2014,"Bird","Austin","TX",1,30,3000
1910,2014,"Bird","Salina","KS",1,0,2800
1911,2014,"Squirrel","Vancouver","WA",1,0,0
1912,2014,"Squirrel","Floresville","TX",1,0,0
1913,2014,"Snake","Eagleville","PA",1,0,0
1914,2014,"Snake","Waurika","OK",1,0,0
1915,2014,"Raccoon","Opelousas","LA",1,0,0
1916,2014,"Bird","El Paso","TX",1,0,3442
1917,2014,"Cow","Dundee",NA,1,65,775
1918,2014,"Squirrel","Waterloo","IL",1,0,0
1919,2014,"Squirrel","Dethel Church","CA",1,0,0
1920,2014,"Squirrel","Cascajal","Veracruz",1,120,0
1921,2014,"Snake","Duncan","OK",1,0,3145
1922,2014,"Unknown","Eau Claire","WI",1,60,200
1923,2014,"Snake","Nashville","TN",1,30,3100
1924,2014,"Possum","Melbourne",NA,1,270,823
1925,2014,"Squirrel","Kalispell","MT",1,60,11
1926,2014,"Snake","Lafayette","LA",1,60,2000
1927,2014,"Squirrel","Biose","ID",1,0,1700
1928,2014,"Unknown","Virgina Beach","VA",1,0,4000
1929,2014,"Squirrel","Tallahassee","TN",1,0,0
1930,2014,"Bird","Aberdeen","SD",1,40,4000
1931,2014,"Raccoon","Fort Frances","ON",1,45,3600
1932,2014,"Unknown","Philadelphia","PA",1,90,2007
1933,2014,"Bird","Saginaw County","MI",1,0,10000
1934,2014,"Unknown","Houston County","GA",1,0,4700
1935,2014,"Unknown","Vanceboro","NC",1,0,3000
1936,2014,"Squirrel","Smethport","PA",1,60,0
1937,2014,"Squirrel","Rome","WI",1,0,2127
1938,2014,"Unknown","Truro","NS",1,0,2000
1939,2014,"Raccoon","Grand Rapids","MI",1,120,5000
1940,2014,"Raccoon","Nashville","TN",1,0,5600
1941,2014,"Snake","Roanoke County","VA",1,0,3900
1942,2014,"Raccoon","Kalamazoo","MI",1,120,3600
1943,2014,"Snake","Concord","NC",1,90,1400
1944,2014,"Squirrel","Tempe","AZ",1,60,225
1945,2014,"Squirrel","Derby","KS",1,1,1
1946,2014,"Bird","Hannibal","MO",1,35,0
1947,2014,"Bird","Gemfields","QLD",1,230,1559
1948,2014,"Bird","Mönchengladbach","North Rhine-Westphalia",1,0,0
1949,2014,"Raccoon","White Township","IN",1,570,900
1950,2014,"Bird","Omaha","NE",1,135,780
1951,2014,"Snake","Wichita","KS",1,0,0
1952,2014,"Bird","Elmwood","NE",1,135,780
1953,2014,"Unknown","Brea","CA",1,0,137
1954,2014,"Bird","Garden City","KS",1,90,0
1955,2014,"Unknown","Gwinn","MI",1,0,3000
1956,2014,"Bird","Armarillo","TX",1,83,2800
1957,2014,"Snake","Spanish Springs","NV",1,161,670
1958,2014,"Raccoon","Wheeling","WV",1,0,1445
1959,2014,"Rat","Walcha","NSW",1,125,898
1960,2014,"Squirrel","Huntsville","AL",1,0,0
1961,2014,"Squirrel","Seqoyah","OH",1,0,0
1962,2014,"Squirrel","Quincy","MA",1,120,3700
1963,2014,"Rat","Konstanz",NA,1,43,0
1964,2014,"Bird","9 de Julio","Buenos Aires",1,120,0
1965,2014,"Bird","Warrnambool","VIC",1,31,13000
1966,2014,"Squirrel","Waco","TX",1,93,18
1967,2014,"Raccoon","Richmond","IN",1,40,0
1968,2014,"Squirrel","Platteville","WI",1,0,2600
1969,2014,"Squirrel","Roanoke","AL",1,270,0
1970,2014,"Raccoon","Toronto","ON",1,0,0
1971,2014,"Bird","Newport News","VA",1,0,1700
1972,2014,"Squirrel","Fort Wayne","IN",1,0,0
1973,2014,"Squirrel","Rockford","IL",1,0,600
1974,2014,"Squirrel","Kingston","NY",1,180,40
1975,2014,"Cat","Caguas","PR",1,0,0
1976,2014,"Bird","Dothan","AL",1,45,0
1977,2014,"Bird","Casa Grande","AZ",1,0,0
1978,2014,"Raccoon","Saint Joseph","MO",1,40,3571
1979,2014,"Bird","Champagneux",NA,1,150,630
1980,2014,"Squirrel","Bowling Green","OH",1,60,3000
1981,2014,"Squirrel","Fort Gordon","GA",1,0,0
1982,2014,"Raccoon","Ames","IA",1,0,4000
1983,2014,"Raccoon","Greenville","OH",1,420,6000
1984,2014,"Squirrel","Madison","IN",1,0,0
1985,2014,"Squirrel","Great Falls","MT",1,0,4700
1986,2014,"Bird","Lismore Hieghts","NSW",1,0,2000
1987,2014,"Squirrel","Mount Auburn","OH",1,0,0
1988,2014,"Squirrel","Sturgeon","WI",1,0,0
1989,2014,"Rat","Hannover",NA,1,60,0
1990,2014,"Squirrel","Anderson","IN",1,25,4900
1991,2014,"Bird","East Bakersfield","CA",1,50,1040
1992,2014,"Mouse","Oberlar","Troisdorf",1,70,0
1993,2014,"Duck","Pincher Creek","AL",1,0,0
1994,2014,"Squirrel","San Jose","CA",1,160,1180
1995,2014,"Squirrel","Salina","KS",1,0,0
1996,2014,"Squirrel","Milwaukee","WI",1,36,10
1997,2014,"Bird","El Paso","TX",1,0,6063
1998,2014,"Rodent","New Westminster","BC",1,180,0
1999,2014,"Raccoon","Woodland","CO",1,60,0
2000,2014,"Squirrel","Great Falls","MO",1,0,0
2001,2014,"Squirrel","Danbury","CT",1,0,0
2002,2014,"Squirrel","Lancaster","PA",1,77,1540
2003,2014,"Bird","Union Gap","WA",1,0,270
2004,2014,"Squirrel","Willoughby","OH",1,40,48
2005,2014,"Raccoon","Karlsruhe",NA,1,20,0
2006,2014,"Squirrel","Jackson","MI",1,0,3447
2007,2014,"Bat","Kingaroy","QLD",1,33,1700
2008,2014,"Bird","Boise","ID",1,0,0
2009,2014,"Bird","Kahluui","HI",1,30,1300
2010,2014,"Squirrel","Bryan","TX",1,270,1
2011,2014,"Bird","New Plymouth","Taranaki",1,120,1700
2012,2014,"Unknown","Clay","NY",1,78,5033
2013,2014,"Squirrel","Hannibal","MO",1,30,0
2014,2014,"Cat","St Louis","MI",1,0,1500
2015,2014,"Rat","Darmstadt","Hesse",1,60,0
2016,2014,"Bat","Cairns","QLD",1,220,1400
2017,2014,"Bird","San Diego","CA",1,160,4197
2018,2014,"Squirrel","Paradise","CA",1,55,26
2019,2014,"Squirrel","Los Altos","CA",1,0,10
2020,2014,"Unknown","Bayonne","NJ",1,60,50
2021,2014,"Unknown","Frankfort","KY",1,240,0
2022,2014,"Squirrel","Denton","TX",1,60,43
2023,2014,"Unknown","Hofheim",NA,1,60,0
2024,2014,"Beaver","Löschenrod","Eichenzell",1,30,2000
2025,2014,"Squirrel","Greenbrae","CA",1,96,2311
2026,2014,"Raccoon","New Orleans","LA",1,0,5000
2027,2014,"Bird","Navasota","TX",1,60,1500
2028,2014,"Squirrel","Shawnee","OK",1,60,3602
2029,2014,"Bird","Boise","ID",1,0,1750
2030,2014,"Squirrel","Whitman","MA",1,0,0
2031,2014,"Squirrel","Bethalto","IL",1,90,1500
2032,2014,"Squirrel","Marin County","CA",1,78,24000
2033,2014,"Squirrel","Flower Mound","TX",1,40,1400
2034,2014,"Squirrel","Anderson County","SC",1,0,0
2035,2014,"Deer","Muldrow","OK",1,0,2300
2036,2014,"Marten","Cergy-Pontoise",NA,1,0,2300
2037,2014,"Bird","Santa Barbara","CA",1,0,1
2038,2014,"Cat",NA,NA,1,0,0
2039,2013,"Squirrel","Westford","MA",1,0,0
2040,2013,"Monkey","Siavonga",NA,1,93,0
2041,2013,"Squirrel","Pleasant Hill","IL",1,280,1900
2042,2013,"Squirrel","Contra Costa","CA",1,60,11562
2043,2013,"Raccoon","Summit","NJ",1,647,3000
2044,2013,"Bird","Captiva","FL",1,0,2000
2045,2013,"Rat","Chehalis","WA",1,90,1400
2046,2013,"Seagull","Victoria","BC",1,240,990
2047,2013,"Squirrel","Hamburg","PA",1,0,1200
2048,2013,"Squirrel","Bukhannon","WV",1,0,0
2049,2013,"Bird","Killeen","TX",1,0,0
2050,2013,"Snake","Round Rock","TX",1,40,3000
2051,2013,"Raccoon","Asheville","NC",1,0,0
2052,2013,"Bird",NA,NA,1,0,1
2053,2013,"Squirrel","Anderson","CA",1,262,0
2054,2013,"Bird","Hermosa Beach","CA",1,199,6109
2055,2013,"Squirrel","Westford","MA",1,0,0
2056,2013,"Squirrel","Isle La Motte","VT",1,88,7
2057,2013,"Squirrel","Vancouver","WA",1,0,0
2058,2013,"Squirrel","Kingston","ON",1,20,1400
2059,2013,"Squirrel","Woodhull","IL",1,60,2000
